,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
new_rain_2/images/Cone_107.jpg,35.0,44.0,36.0,38.0,38.0,32.0,41.0,26.0,44.0,26.0,45.0,33.0,46.0,38.0,46.0,45.0
new_rain_2/images/Cone_392.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_140.jpg,34.0,48.0,46.0,44.0,39.0,33.0,42.0,25.0,46.0,26.0,47.0,35.0,46.0,44.0,47.0,50.0
new_rain_2/images/Cone_263.jpg,35.0,48.0,35.0,42.0,35.0,35.0,35.0,28.0,39.0,27.0,41.0,34.0,43.0,41.0,45.0,47.0
new_rain_2/images/Cone_192.jpg,29.0,61.0,28.0,47.0,28.0,33.0,26.0,17.0,35.0,15.0,40.0,30.0,46.0,43.0,52.0,55.0
new_rain_2/images/Cone_165.jpg,33.0,52.0,33.0,44.0,33.0,36.0,33.0,27.0,38.0,26.0,40.0,35.0,43.0,43.0,46.0,50.0
new_rain_2/images/Cone_23.jpg,32.0,48.0,35.0,40.0,39.0,30.0,43.0,22.0,47.0,23.0,47.0,32.0,47.0,43.0,47.0,43.0
new_rain_2/images/Cone_320.jpg,29.0,50.0,36.0,38.0,44.0,25.0,49.0,12.0,56.0,15.0,54.0,30.0,52.0,46.0,51.0,58.0
new_rain_2/images/Cone_161.jpg,31.0,55.0,30.0,45.0,30.0,34.0,28.0,21.0,33.0,20.0,38.0,31.0,43.0,41.0,48.0,50.0
new_rain_2/images/Cone_66.jpg,32.0,51.0,37.0,41.0,42.0,31.0,48.0,18.0,53.0,19.0,52.0,35.0,51.0,46.0,50.0,58.0
new_rain_2/images/Cone_402.jpg,37.0,51.0,39.0,46.0,40.0,38.0,41.0,32.0,45.0,32.0,46.0,38.0,47.0,46.0,49.0,52.0
new_rain_2/images/Cone_164.jpg,25.0,61.0,29.0,43.0,34.0,26.0,38.0,8.0,47.0,8.0,49.0,28.0,52.0,46.0,54.0,63.0
new_rain_2/images/Cone_118.jpg,31.0,53.0,34.0,42.0,38.0,32.0,40.0,19.0,46.0,19.0,48.0,33.0,49.0,43.0,50.0,55.0
new_rain_2/images/Cone_388.jpg,23.0,62.0,23.0,55.0,24.0,47.0,25.0,40.0,29.0,40.0,32.0,46.0,33.0,55.0,35.0,62.0
new_rain_2/images/Cone_104.jpg,34.0,46.0,36.0,40.0,37.0,32.0,39.0,26.0,42.0,26.0,43.0,32.0,44.0,40.0,45.0,46.0
new_rain_2/images/Cone_395.jpg,36.0,45.0,37.0,39.0,39.0,33.0,41.0,26.0,44.0,27.0,44.0,33.0,45.0,41.0,46.0,46.0
new_rain_2/images/Cone_141.jpg,23.0,58.0,31.0,39.0,39.0,20.0,,,56.0,2.0,56.0,24.0,57.0,44.0,57.0,65.0
new_rain_2/images/Cone_175.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_90.jpg,35.0,46.0,37.0,41.0,39.0,34.0,40.0,28.0,43.0,28.0,44.0,35.0,45.0,41.0,46.0,47.0
new_rain_2/images/Cone_383.jpg,32.0,52.0,33.0,43.0,33.0,32.0,33.0,20.0,39.0,20.0,42.0,30.0,46.0,40.0,50.0,49.0
new_rain_2/images/Cone_216.jpg,37.0,46.0,39.0,42.0,40.0,37.0,40.0,33.0,43.0,34.0,43.0,37.0,44.0,42.0,45.0,46.0
new_rain_2/images/Cone_7.jpg,29.0,56.0,30.0,43.0,31.0,32.0,31.0,19.0,37.0,18.0,41.0,31.0,45.0,42.0,48.0,53.0
new_rain_2/images/Cone_47.jpg,25.0,58.0,35.0,39.0,44.0,21.0,54.0,1.0,63.0,3.0,62.0,27.0,59.0,47.0,57.0,69.0
new_rain_2/images/Cone_331.jpg,31.0,52.0,34.0,43.0,37.0,33.0,41.0,22.0,45.0,22.0,46.0,34.0,47.0,45.0,48.0,54.0
new_rain_2/images/Cone_108.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_358.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_50.jpg,27.0,54.0,35.0,39.0,43.0,22.0,50.0,4.0,60.0,6.0,58.0,27.0,57.0,45.0,55.0,64.0
new_rain_2/images/Cone_34.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_333.jpg,29.0,55.0,30.0,42.0,33.0,30.0,35.0,17.0,42.0,16.0,43.0,30.0,46.0,43.0,49.0,55.0
new_rain_2/images/Cone_270.jpg,32.0,56.0,33.0,46.0,33.0,34.0,31.0,22.0,36.0,21.0,39.0,33.0,45.0,42.0,49.0,52.0
new_rain_2/images/Cone_274.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_67.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_380.jpg,33.0,52.0,33.0,44.0,34.0,35.0,33.0,26.0,38.0,25.0,41.0,34.0,44.0,43.0,47.0,50.0
new_rain_2/images/Cone_65.jpg,32.0,48.0,36.0,39.0,41.0,30.0,45.0,23.0,50.0,24.0,49.0,34.0,48.0,45.0,47.0,54.0
new_rain_2/images/Cone_220.jpg,37.0,46.0,37.0,41.0,38.0,36.0,39.0,32.0,42.0,32.0,43.0,36.0,43.0,41.0,44.0,47.0
new_rain_2/images/Cone_148.jpg,35.0,47.0,36.0,41.0,35.0,34.0,35.0,29.0,39.0,29.0,40.0,33.0,43.0,39.0,45.0,44.0
new_rain_2/images/Cone_194.jpg,32.0,55.0,32.0,45.0,31.0,34.0,30.0,21.0,36.0,19.0,40.0,31.0,44.0,40.0,49.0,51.0
new_rain_2/images/Cone_375.jpg,31.0,56.0,31.0,46.0,30.0,35.0,29.0,22.0,34.0,21.0,39.0,32.0,44.0,43.0,48.0,52.0
new_rain_2/images/Cone_127.jpg,34.0,48.0,37.0,40.0,41.0,32.0,44.0,25.0,49.0,26.0,49.0,34.0,48.0,44.0,48.0,51.0
new_rain_2/images/Cone_178.jpg,36.0,46.0,38.0,41.0,38.0,33.0,40.0,27.0,43.0,27.0,44.0,33.0,45.0,41.0,45.0,45.0
new_rain_2/images/Cone_341.jpg,24.0,64.0,26.0,44.0,28.0,24.0,29.0,4.0,39.0,3.0,44.0,22.0,49.0,42.0,54.0,60.0
new_rain_2/images/Cone_249.jpg,31.0,47.0,36.0,38.0,42.0,27.0,49.0,16.0,54.0,18.0,52.0,32.0,49.0,45.0,48.0,57.0
new_rain_2/images/Cone_27.jpg,30.0,50.0,36.0,40.0,40.0,30.0,46.0,17.0,52.0,18.0,51.0,32.0,51.0,45.0,50.0,56.0
new_rain_2/images/Cone_30.jpg,35.0,45.0,37.0,40.0,40.0,33.0,42.0,26.0,47.0,26.0,46.0,35.0,46.0,43.0,46.0,49.0
new_rain_2/images/Cone_279.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_345.jpg,32.0,55.0,32.0,45.0,32.0,33.0,31.0,22.0,37.0,21.0,41.0,32.0,46.0,42.0,50.0,51.0
new_rain_2/images/Cone_332.jpg,31.0,52.0,32.0,41.0,32.0,30.0,31.0,20.0,36.0,19.0,40.0,28.0,44.0,37.0,47.0,47.0
new_rain_2/images/Cone_101.jpg,31.0,47.0,35.0,40.0,40.0,31.0,44.0,22.0,49.0,23.0,48.0,34.0,47.0,44.0,46.0,53.0
new_rain_2/images/Cone_209.jpg,27.0,50.0,29.0,39.0,31.0,28.0,32.0,17.0,39.0,17.0,41.0,29.0,43.0,40.0,45.0,51.0
new_rain_2/images/Cone_347.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_377.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_394.jpg,38.0,48.0,39.0,43.0,40.0,39.0,41.0,35.0,44.0,35.0,44.0,39.0,45.0,44.0,46.0,48.0
new_rain_2/images/Cone_57.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_282.jpg,32.0,53.0,32.0,44.0,31.0,32.0,30.0,22.0,34.0,21.0,39.0,30.0,45.0,39.0,50.0,48.0
new_rain_2/images/Cone_82.jpg,27.0,54.0,35.0,39.0,41.0,24.0,49.0,8.0,57.0,9.0,56.0,29.0,55.0,45.0,54.0,62.0
new_rain_2/images/Cone_288.jpg,34.0,47.0,36.0,40.0,39.0,33.0,40.0,25.0,45.0,25.0,46.0,34.0,46.0,42.0,46.0,50.0
new_rain_2/images/Cone_113.jpg,32.0,54.0,34.0,44.0,36.0,34.0,36.0,21.0,42.0,21.0,44.0,33.0,46.0,43.0,49.0,52.0
new_rain_2/images/Cone_144.jpg,34.0,50.0,35.0,44.0,35.0,37.0,35.0,29.0,38.0,29.0,40.0,36.0,43.0,43.0,45.0,49.0
new_rain_2/images/Cone_308.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_150.jpg,29.0,52.0,34.0,40.0,37.0,28.0,42.0,13.0,49.0,14.0,49.0,29.0,50.0,42.0,50.0,55.0
new_rain_2/images/Cone_340.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_198.jpg,29.0,55.0,29.0,44.0,29.0,33.0,28.0,20.0,34.0,18.0,37.0,29.0,43.0,41.0,48.0,50.0
new_rain_2/images/Cone_304.jpg,37.0,44.0,38.0,39.0,40.0,34.0,41.0,29.0,43.0,29.0,44.0,34.0,45.0,41.0,45.0,45.0
new_rain_2/images/Cone_119.jpg,26.0,59.0,30.0,44.0,31.0,30.0,33.0,11.0,41.0,11.0,45.0,29.0,49.0,43.0,53.0,57.0
new_rain_2/images/Cone_95.jpg,36.0,43.0,37.0,37.0,39.0,29.0,40.0,23.0,44.0,23.0,45.0,30.0,46.0,38.0,47.0,44.0
new_rain_2/images/Cone_306.jpg,29.0,57.0,30.0,43.0,32.0,28.0,32.0,15.0,41.0,13.0,44.0,28.0,48.0,42.0,51.0,55.0
new_rain_2/images/Cone_323.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_73.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_15.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_255.jpg,35.0,46.0,36.0,39.0,37.0,32.0,37.0,25.0,41.0,24.0,43.0,32.0,44.0,40.0,46.0,46.0
new_rain_2/images/Cone_52.jpg,30.0,55.0,33.0,43.0,37.0,31.0,40.0,16.0,48.0,16.0,48.0,32.0,50.0,44.0,51.0,57.0
new_rain_2/images/Cone_129.jpg,22.0,65.0,24.0,46.0,27.0,22.0,29.0,2.0,39.0,1.0,44.0,20.0,51.0,42.0,57.0,61.0
new_rain_2/images/Cone_309.jpg,29.0,56.0,30.0,43.0,31.0,29.0,32.0,16.0,39.0,15.0,43.0,28.0,47.0,42.0,51.0,54.0
new_rain_2/images/Cone_297.jpg,28.0,61.0,31.0,44.0,34.0,26.0,36.0,8.0,45.0,9.0,48.0,26.0,53.0,44.0,55.0,60.0
new_rain_2/images/Cone_185.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_183.jpg,34.0,46.0,36.0,39.0,40.0,32.0,43.0,23.0,47.0,23.0,47.0,33.0,46.0,42.0,47.0,50.0
new_rain_2/images/Cone_351.jpg,27.0,60.0,28.0,46.0,26.0,32.0,25.0,16.0,32.0,14.0,38.0,30.0,44.0,42.0,49.0,54.0
new_rain_2/images/Cone_207.jpg,31.0,49.0,31.0,44.0,32.0,38.0,32.0,32.0,36.0,32.0,37.0,37.0,38.0,43.0,40.0,48.0
new_rain_2/images/Cone_401.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_166.jpg,28.0,60.0,28.0,44.0,28.0,29.0,26.0,13.0,34.0,11.0,40.0,25.0,47.0,40.0,53.0,54.0
new_rain_2/images/Cone_137.jpg,35.0,47.0,37.0,41.0,38.0,35.0,39.0,28.0,43.0,28.0,43.0,36.0,44.0,42.0,45.0,48.0
new_rain_2/images/Cone_78.jpg,28.0,55.0,35.0,40.0,41.0,27.0,48.0,11.0,56.0,13.0,55.0,31.0,54.0,46.0,52.0,62.0
new_rain_2/images/Cone_45.jpg,30.0,66.0,36.0,54.0,41.0,42.0,48.0,29.0,54.0,31.0,54.0,46.0,53.0,59.0,52.0,72.0
new_rain_2/images/Cone_389.jpg,38.0,58.0,41.0,51.0,44.0,42.0,46.0,35.0,51.0,35.0,51.0,44.0,51.0,53.0,52.0,62.0
new_rain_2/images/Cone_89.jpg,35.0,46.0,37.0,41.0,38.0,36.0,40.0,29.0,43.0,30.0,44.0,36.0,44.0,42.0,45.0,48.0
new_rain_2/images/Cone_335.jpg,35.0,50.0,35.0,44.0,36.0,37.0,36.0,31.0,40.0,31.0,42.0,37.0,43.0,43.0,45.0,49.0
new_rain_2/images/Cone_9.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_204.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_130.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_21.jpg,34.0,47.0,36.0,41.0,38.0,34.0,39.0,28.0,43.0,29.0,44.0,35.0,45.0,42.0,45.0,48.0
new_rain_2/images/Cone_310.jpg,29.0,56.0,33.0,42.0,36.0,27.0,39.0,14.0,47.0,14.0,49.0,29.0,50.0,45.0,51.0,57.0
new_rain_2/images/Cone_330.jpg,31.0,49.0,36.0,40.0,39.0,32.0,45.0,21.0,50.0,23.0,48.0,34.0,48.0,45.0,47.0,54.0
new_rain_2/images/Cone_315.jpg,24.0,63.0,26.0,44.0,28.0,25.0,27.0,4.0,40.0,3.0,44.0,23.0,49.0,41.0,55.0,57.0
new_rain_2/images/Cone_248.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_346.jpg,36.0,50.0,35.0,41.0,36.0,32.0,36.0,26.0,41.0,26.0,42.0,33.0,45.0,41.0,47.0,49.0
new_rain_2/images/Cone_201.jpg,30.0,54.0,31.0,43.0,34.0,30.0,36.0,18.0,42.0,18.0,45.0,30.0,48.0,43.0,50.0,54.0
new_rain_2/images/Cone_303.jpg,35.0,46.0,37.0,41.0,40.0,34.0,41.0,28.0,45.0,29.0,45.0,36.0,44.0,42.0,44.0,49.0
new_rain_2/images/Cone_12.jpg,28.0,59.0,32.0,51.0,35.0,40.0,36.0,30.0,41.0,31.0,43.0,41.0,45.0,52.0,47.0,60.0
new_rain_2/images/Cone_242.jpg,38.0,46.0,38.0,41.0,37.0,36.0,37.0,32.0,39.0,31.0,41.0,36.0,44.0,41.0,46.0,44.0
new_rain_2/images/Cone_339.jpg,37.0,48.0,37.0,42.0,37.0,36.0,37.0,29.0,41.0,29.0,42.0,36.0,43.0,42.0,45.0,47.0
new_rain_2/images/Cone_397.jpg,33.0,55.0,33.0,44.0,33.0,34.0,31.0,22.0,37.0,21.0,42.0,32.0,45.0,42.0,50.0,50.0
new_rain_2/images/Cone_147.jpg,31.0,55.0,35.0,43.0,38.0,31.0,42.0,17.0,49.0,18.0,49.0,32.0,50.0,45.0,51.0,58.0
new_rain_2/images/Cone_211.jpg,31.0,54.0,34.0,42.0,37.0,30.0,40.0,19.0,46.0,19.0,47.0,31.0,48.0,43.0,50.0,55.0
new_rain_2/images/Cone_264.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_233.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_374.jpg,27.0,62.0,27.0,46.0,27.0,30.0,26.0,14.0,34.0,12.0,39.0,27.0,46.0,42.0,51.0,54.0
new_rain_2/images/Cone_213.jpg,35.0,50.0,35.0,41.0,36.0,32.0,35.0,21.0,41.0,21.0,43.0,30.0,45.0,40.0,47.0,48.0
new_rain_2/images/Cone_299.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_368.jpg,25.0,64.0,25.0,46.0,25.0,25.0,24.0,5.0,32.0,3.0,40.0,21.0,48.0,40.0,56.0,56.0
new_rain_2/images/Cone_103.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_145.jpg,32.0,49.0,36.0,40.0,39.0,29.0,42.0,18.0,48.0,19.0,48.0,30.0,49.0,42.0,50.0,52.0
new_rain_2/images/Cone_54.jpg,32.0,47.0,37.0,39.0,43.0,29.0,48.0,20.0,52.0,21.0,51.0,32.0,50.0,45.0,49.0,54.0
new_rain_2/images/Cone_184.jpg,29.0,53.0,29.0,42.0,29.0,30.0,28.0,16.0,34.0,15.0,39.0,27.0,45.0,39.0,49.0,49.0
new_rain_2/images/Cone_286.jpg,36.0,47.0,37.0,42.0,38.0,34.0,39.0,29.0,43.0,29.0,43.0,34.0,44.0,42.0,45.0,48.0
new_rain_2/images/Cone_123.jpg,31.0,45.0,38.0,37.0,44.0,27.0,49.0,18.0,54.0,19.0,53.0,31.0,52.0,43.0,51.0,55.0
new_rain_2/images/Cone_136.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_292.jpg,34.0,49.0,36.0,41.0,40.0,32.0,43.0,23.0,47.0,24.0,48.0,34.0,48.0,44.0,47.0,52.0
new_rain_2/images/Cone_92.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_367.jpg,32.0,55.0,34.0,43.0,35.0,31.0,37.0,19.0,43.0,18.0,46.0,31.0,48.0,42.0,51.0,54.0
new_rain_2/images/Cone_344.jpg,35.0,52.0,35.0,42.0,34.0,33.0,33.0,22.0,37.0,21.0,41.0,31.0,45.0,39.0,49.0,47.0
new_rain_2/images/Cone_37.jpg,34.0,48.0,37.0,40.0,41.0,32.0,43.0,24.0,47.0,25.0,48.0,33.0,48.0,43.0,49.0,51.0
new_rain_2/images/Cone_58.jpg,34.0,50.0,37.0,41.0,41.0,33.0,44.0,22.0,50.0,23.0,49.0,34.0,50.0,44.0,50.0,54.0
new_rain_2/images/Cone_376.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_31.jpg,32.0,51.0,35.0,42.0,38.0,32.0,41.0,21.0,47.0,22.0,48.0,33.0,48.0,45.0,48.0,54.0
new_rain_2/images/Cone_199.jpg,25.0,62.0,26.0,46.0,26.0,29.0,24.0,10.0,34.0,8.0,40.0,26.0,46.0,41.0,53.0,56.0
new_rain_2/images/Cone_32.jpg,33.0,51.0,35.0,44.0,37.0,34.0,39.0,25.0,43.0,25.0,44.0,35.0,46.0,45.0,47.0,52.0
new_rain_2/images/Cone_363.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_362.jpg,31.0,55.0,32.0,44.0,34.0,31.0,35.0,18.0,42.0,18.0,44.0,31.0,47.0,43.0,50.0,54.0
new_rain_2/images/Cone_238.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_265.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_312.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_13.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_243.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_246.jpg,32.0,51.0,35.0,41.0,39.0,30.0,41.0,19.0,47.0,20.0,48.0,30.0,49.0,44.0,50.0,55.0
new_rain_2/images/Cone_109.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_46.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_17.jpg,35.0,45.0,39.0,39.0,41.0,32.0,45.0,26.0,48.0,26.0,47.0,35.0,47.0,43.0,48.0,50.0
new_rain_2/images/Cone_223.jpg,35.0,47.0,36.0,41.0,36.0,33.0,37.0,28.0,41.0,28.0,42.0,32.0,44.0,41.0,45.0,46.0
new_rain_2/images/Cone_250.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_307.jpg,30.0,56.0,33.0,43.0,38.0,29.0,43.0,18.0,49.0,19.0,50.0,32.0,51.0,47.0,52.0,59.0
new_rain_2/images/Cone_96.jpg,24.0,56.0,33.0,38.0,41.0,21.0,50.0,1.0,61.0,4.0,58.0,26.0,56.0,47.0,54.0,67.0
new_rain_2/images/Cone_212.jpg,33.0,53.0,34.0,43.0,34.0,35.0,33.0,25.0,37.0,25.0,40.0,33.0,43.0,41.0,46.0,49.0
new_rain_2/images/Cone_230.jpg,34.0,49.0,35.0,42.0,35.0,35.0,35.0,27.0,39.0,27.0,41.0,34.0,44.0,42.0,45.0,48.0
new_rain_2/images/Cone_205.jpg,22.0,65.0,23.0,46.0,23.0,27.0,22.0,6.0,33.0,3.0,39.0,23.0,46.0,39.0,53.0,58.0
new_rain_2/images/Cone_114.jpg,33.0,53.0,36.0,44.0,39.0,39.0,41.0,32.0,45.0,33.0,44.0,40.0,45.0,47.0,45.0,55.0
new_rain_2/images/Cone_162.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_48.jpg,26.0,58.0,30.0,42.0,34.0,27.0,37.0,10.0,45.0,11.0,48.0,27.0,51.0,43.0,52.0,59.0
new_rain_2/images/Cone_98.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_157.jpg,34.0,52.0,34.0,44.0,34.0,34.0,33.0,24.0,38.0,22.0,41.0,32.0,45.0,41.0,48.0,49.0
new_rain_2/images/Cone_276.jpg,28.0,62.0,28.0,47.0,29.0,33.0,27.0,18.0,35.0,16.0,40.0,30.0,46.0,43.0,50.0,56.0
new_rain_2/images/Cone_371.jpg,22.0,67.0,22.0,46.0,22.0,26.0,20.0,4.0,31.0,1.0,38.0,22.0,46.0,40.0,55.0,58.0
new_rain_2/images/Cone_222.jpg,34.0,49.0,37.0,42.0,39.0,33.0,40.0,26.0,43.0,26.0,45.0,33.0,46.0,42.0,47.0,49.0
new_rain_2/images/Cone_169.jpg,21.0,61.0,28.0,40.0,35.0,20.0,42.0,2.0,53.0,2.0,54.0,24.0,55.0,45.0,57.0,66.0
new_rain_2/images/Cone_158.jpg,28.0,56.0,32.0,42.0,36.0,28.0,39.0,12.0,47.0,12.0,49.0,29.0,50.0,44.0,53.0,59.0
new_rain_2/images/Cone_342.jpg,30.0,53.0,32.0,42.0,35.0,30.0,36.0,19.0,44.0,19.0,45.0,30.0,46.0,42.0,49.0,54.0
new_rain_2/images/Cone_69.jpg,27.0,57.0,36.0,40.0,44.0,22.0,51.0,1.0,63.0,4.0,60.0,27.0,58.0,46.0,58.0,68.0
new_rain_2/images/Cone_319.jpg,22.0,68.0,23.0,45.0,25.0,25.0,25.0,2.0,,,42.0,22.0,48.0,41.0,56.0,60.0
new_rain_2/images/Cone_0.jpg,35.0,51.0,35.0,44.0,35.0,36.0,34.0,28.0,38.0,27.0,41.0,35.0,44.0,42.0,47.0,48.0
new_rain_2/images/Cone_202.jpg,33.0,51.0,33.0,41.0,33.0,30.0,30.0,20.0,35.0,19.0,39.0,29.0,45.0,37.0,49.0,46.0
new_rain_2/images/Cone_94.jpg,42.0,24.0,36.0,38.0,37.0,31.0,38.0,24.0,42.0,24.0,44.0,31.0,45.0,39.0,46.0,45.0
new_rain_2/images/Cone_296.jpg,27.0,54.0,35.0,39.0,44.0,23.0,52.0,6.0,62.0,8.0,58.0,28.0,56.0,46.0,54.0,65.0
new_rain_2/images/Cone_326.jpg,34.0,48.0,35.0,41.0,39.0,33.0,41.0,25.0,45.0,25.0,46.0,33.0,47.0,43.0,48.0,49.0
new_rain_2/images/Cone_251.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_317.jpg,33.0,52.0,34.0,43.0,36.0,34.0,38.0,24.0,43.0,24.0,45.0,35.0,46.0,45.0,47.0,52.0
new_rain_2/images/Cone_206.jpg,29.0,57.0,31.0,44.0,35.0,31.0,36.0,15.0,43.0,15.0,46.0,30.0,49.0,43.0,52.0,57.0
new_rain_2/images/Cone_379.jpg,26.0,60.0,26.0,44.0,24.0,27.0,23.0,9.0,32.0,7.0,38.0,24.0,45.0,40.0,52.0,55.0
new_rain_2/images/Cone_59.jpg,32.0,52.0,33.0,41.0,33.0,31.0,33.0,20.0,37.0,19.0,41.0,29.0,44.0,39.0,48.0,48.0
new_rain_2/images/Cone_53.jpg,30.0,52.0,33.0,42.0,37.0,30.0,39.0,18.0,45.0,19.0,46.0,31.0,47.0,43.0,50.0,55.0
new_rain_2/images/Cone_253.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_122.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_281.jpg,31.0,52.0,32.0,44.0,33.0,34.0,34.0,24.0,38.0,23.0,41.0,33.0,44.0,43.0,47.0,51.0
new_rain_2/images/Cone_289.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_182.jpg,34.0,54.0,35.0,48.0,37.0,42.0,39.0,34.0,42.0,34.0,43.0,42.0,44.0,49.0,44.0,56.0
new_rain_2/images/Cone_406.jpg,31.0,55.0,32.0,44.0,32.0,33.0,31.0,20.0,38.0,18.0,42.0,31.0,46.0,42.0,51.0,54.0
new_rain_2/images/Cone_277.jpg,33.0,54.0,34.0,43.0,33.0,32.0,32.0,21.0,37.0,20.0,41.0,30.0,46.0,40.0,50.0,47.0
new_rain_2/images/Cone_287.jpg,34.0,52.0,35.0,47.0,37.0,39.0,38.0,32.0,41.0,32.0,42.0,39.0,43.0,47.0,44.0,53.0
new_rain_2/images/Cone_40.jpg,34.0,45.0,37.0,38.0,41.0,31.0,44.0,23.0,47.0,25.0,47.0,32.0,48.0,42.0,48.0,49.0
new_rain_2/images/Cone_290.jpg,23.0,62.0,23.0,44.0,23.0,25.0,22.0,5.0,31.0,3.0,38.0,21.0,47.0,38.0,53.0,55.0
new_rain_2/images/Cone_387.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_51.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_338.jpg,28.0,58.0,30.0,42.0,32.0,27.0,33.0,11.0,42.0,11.0,45.0,27.0,49.0,41.0,52.0,56.0
new_rain_2/images/Cone_325.jpg,,,,,,,,,,,,,,,,
new_rain_2/images/Cone_71.jpg,26.0,55.0,35.0,39.0,43.0,24.0,49.0,9.0,58.0,12.0,56.0,29.0,55.0,47.0,54.0,65.0
new_rain_2/images/Cone_139.jpg,34.0,57.0,34.0,40.0,34.0,23.0,33.0,6.0,42.0,5.0,47.0,19.0,54.0,36.0,59.0,50.0
new_side_1/images/Cone_77.jpg,33.0,51.0,36.0,43.0,39.0,36.0,40.0,27.0,47.0,27.0,48.0,36.0,50.0,44.0,52.0,53.0
new_side_1/images/Cone_72.jpg,,,,,,,,,,,,,,,,
new_side_1/images/Cone_98.jpg,,,,,,,,,,,,,,,,
new_side_1/images/Cone_56.jpg,16.0,65.0,21.0,44.0,25.0,22.0,0.0,0.0,0.0,0.0,50.0,21.0,57.0,43.0,65.0,65.0
new_side_1/images/Cone_34.jpg,31.0,54.0,34.0,43.0,38.0,31.0,42.0,19.0,50.0,20.0,51.0,32.0,53.0,43.0,54.0,56.0
new_side_1/images/Cone_104.jpg,,,,,,,,,,,,,,,,
new_side_1/images/Cone_116.jpg,17.0,66.0,23.0,44.0,28.0,25.0,32.0,4.0,46.0,4.0,50.0,24.0,55.0,44.0,60.0,63.0
new_side_1/images/Cone_143.jpg,32.0,51.0,36.0,44.0,39.0,36.0,41.0,28.0,46.0,28.0,47.0,36.0,48.0,44.0,50.0,52.0
new_side_1/images/Cone_91.jpg,21.0,63.0,22.0,58.0,31.0,18.0,34.0,5.0,43.0,4.0,44.0,17.0,52.0,58.0,52.0,63.0
new_side_1/images/Cone_181.jpg,30.0,50.0,34.0,41.0,37.0,32.0,38.0,22.0,45.0,22.0,47.0,31.0,48.0,41.0,50.0,51.0
new_side_1/images/Cone_114.jpg,,,,,,,,,,,,,,,,
new_side_1/images/Cone_148.jpg,34.0,52.0,38.0,44.0,39.0,37.0,42.0,28.0,47.0,28.0,48.0,37.0,48.0,44.0,50.0,52.0
new_side_1/images/Cone_173.jpg,,,,,,,,,,,,,,,,
new_side_1/images/Cone_53.jpg,,,,,,,,,,,,,,,,
new_side_1/images/Cone_126.jpg,36.0,47.0,37.0,43.0,39.0,38.0,40.0,33.0,43.0,33.0,44.0,38.0,45.0,43.0,46.0,47.0
