points/0/_label,points/0/_occluded,points/0/_source,points/0/_points,points/0/_z_order,points/1/_label,points/1/_occluded,points/1/_source,points/1/_points,points/1/_z_order,points/2/_label,points/2/_occluded,points/2/_source,points/2/_points,points/2/_z_order,points/3/_label,points/3/_occluded,points/3/_source,points/3/_points,points/3/_z_order,points/4/_label,points/4/_occluded,points/4/_source,points/4/_points,points/4/_z_order,points/5/_label,points/5/_occluded,points/5/_source,points/5/_points,points/5/_z_order,points/6/_label,points/6/_occluded,points/6/_source,points/6/_points,points/6/_z_order,points/7/_label,points/7/_occluded,points/7/_source,points/7/_points,points/7/_z_order,_id,_name,_width,_height
K4,0,manual,"0.24,23.24",0,K3,0,manual,"1.75,35.12",0,K8,0,manual,"20.99,51.95",0,K1,0,manual,"3.20,58.65",0,K7,0,manual,"15.53,42.11",0,K6,0,manual,"11.18,32.63",0,K2,0,manual,"3.20,47.15",0,K5,0,manual,"5.70,21.85",0,92,Cone_181.jpg,55,80
K3,0,manual,"39.25,31.00",0,K1,0,manual,"34.60,45.65",0,K2,0,manual,"36.80,39.45",0,K7,0,manual,"46.18,40.53",0,K8,0,manual,"46.88,47.41",0,K6,0,manual,"45.79,32.11",0,K5,0,manual,"45.10,23.45",0,K4,0,manual,"41.00,23.49",0,91,Cone_180.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,Cone_18.jpg,80,80
K7,0,manual,"46.71,42.37",0,K5,0,manual,"43.60,22.40",0,K2,0,manual,"33.90,41.95",0,K8,0,manual,"49.49,52.69",0,K6,0,manual,"45.13,32.50",0,K1,0,manual,"31.70,52.65",0,K4,0,manual,"39.54,22.45",0,K3,0,manual,"36.62,32.00",0,89,Cone_179.jpg,80,80
K4,0,manual,"40.86,24.56",0,K3,0,manual,"38.00,33.38",0,K2,0,manual,"35.50,40.95",0,K7,0,manual,"46.58,42.50",0,K8,0,manual,"46.93,51.09",0,K1,0,manual,"33.50,49.45",0,K5,0,manual,"45.70,24.85",0,K6,0,manual,"46.18,35.00",0,88,Cone_178.jpg,80,80
K3,0,manual,"37.75,30.00",0,K5,0,manual,"47.70,18.95",0,K7,0,manual,"48.68,42.76",0,K8,0,manual,"50.24,55.36",0,K2,0,manual,"34.60,40.75",0,K1,0,manual,"30.70,51.85",0,K6,0,manual,"48.16,32.11",0,K4,0,manual,"41.79,17.96",0,87,Cone_177.jpg,80,80
K1,0,manual,"35.90,47.85",0,K7,0,manual,"46.84,44.87",0,K6,0,manual,"47.37,36.05",0,K5,0,manual,"47.50,28.25",0,K8,0,manual,"47.09,50.93",0,K2,0,manual,"37.60,42.15",0,K4,0,manual,"43.77,27.33",0,K3,0,manual,"40.88,33.62",0,86,Cone_176.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,Cone_175.jpg,80,80
K3,0,manual,"35.88,31.00",0,K6,0,manual,"44.74,31.32",0,K5,0,manual,"43.00,19.35",0,K8,0,manual,"49.39,51.73",0,K7,0,manual,"46.84,41.32",0,K2,0,manual,"33.80,41.65",0,K4,0,manual,"36.64,19.41",0,K1,0,manual,"31.90,51.45",0,84,Cone_174.jpg,80,80
K8,0,manual,"52.69,56.96",0,K7,0,manual,"51.84,43.16",0,K1,0,manual,"30.30,53.85",0,K5,0,manual,"50.00,14.15",0,K2,0,manual,"34.70,40.05",0,K4,0,manual,"41.79,13.74",0,K6,0,manual,"51.05,28.95",0,K3,0,manual,"38.75,27.62",0,83,Cone_173.jpg,80,80
K3,0,manual,"33.38,30.88",0,K6,0,manual,"44.61,30.66",0,K2,0,manual,"31.80,42.65",0,K4,0,manual,"35.19,17.68",0,K7,0,manual,"46.97,43.29",0,K5,0,manual,"42.00,17.45",0,K8,0,manual,"49.28,54.51",0,K1,0,manual,"29.90,55.15",0,82,Cone_172.jpg,80,80
K1,0,manual,"39.20,46.55",0,K6,0,manual,"44.74,33.82",0,K5,0,manual,"42.80,29.35",0,K7,0,manual,"45.79,41.18",0,K4,0,manual,"40.07,29.58",0,K8,0,manual,"46.45,46.03",0,K2,0,manual,"39.20,41.00",0,K3,0,manual,"39.25,34.50",0,81,Cone_171.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,Cone_170.jpg,80,80
K3,0,manual,"39.00,35.12",0,K2,0,manual,"35.70,42.35",0,K5,0,manual,"46.30,27.85",0,K8,0,manual,"45.76,52.91",0,K7,0,manual,"46.05,44.74",0,K6,0,manual,"46.32,37.11",0,K1,0,manual,"32.60,48.95",0,K4,0,manual,"42.32,26.92",0,79,Cone_17.jpg,80,80
K6,0,manual,"46.05,38.68",0,K1,0,manual,"33.80,50.55",0,K2,0,manual,"35.80,45.65",0,K7,0,manual,"45.79,47.50",0,K4,0,manual,"41.66,30.37",0,K5,0,manual,"45.70,31.15",0,K8,0,manual,"46.40,54.51",0,K3,0,manual,"39.25,37.12",0,78,Cone_169.jpg,80,80
K3,0,manual,"34.50,30.50",0,K7,0,manual,"46.32,42.11",0,K8,0,manual,"49.44,50.83",0,K2,0,manual,"33.50,41.65",0,K6,0,manual,"44.21,30.79",0,K5,0,manual,"40.90,20.35",0,K4,0,manual,"35.31,21.00",0,K1,0,manual,"32.50,52.55",0,77,Cone_168.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,Cone_167.jpg,80,80
K2,0,manual,"33.40,41.85",0,K8,0,manual,"47.63,50.72",0,K6,0,manual,"45.39,31.58",0,K1,0,manual,"32.00,49.15",0,K4,0,manual,"38.34,23.24",0,K7,0,manual,"45.92,42.11",0,K5,0,manual,"42.90,23.65",0,K3,0,manual,"35.62,30.75",0,75,Cone_166.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,Cone_165.jpg,80,80
K3,0,manual,"33.50,33.50",0,K7,0,manual,"41.71,39.47",0,K1,0,manual,"32.20,46.85",0,K6,0,manual,"40.13,33.16",0,K4,0,manual,"33.74,26.67",0,K2,0,manual,"33.10,40.45",0,K5,0,manual,"37.20,26.00",0,K8,0,manual,"44.11,45.71",0,73,Cone_164.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,Cone_163.jpg,73,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,Cone_162.jpg,80,80
K4,0,manual,"43.11,3.44",0,K7,0,manual,"54.74,43.68",0,K6,0,manual,"53.95,25.26",0,K5,0,manual,"54.20,5.55",0,K1,0,manual,"27.70,57.05",0,K8,0,manual,"55.79,62.40",0,K2,0,manual,"32.20,39.65",0,K3,0,manual,"37.50,23.12",0,70,Cone_161.jpg,80,80
K3,0,manual,"33.12,32.00",0,K6,0,manual,"44.34,31.45",0,K5,0,manual,"40.60,19.15",0,K2,0,manual,"32.30,43.75",0,K8,0,manual,"50.88,53.44",0,K4,0,manual,"33.99,19.93",0,K7,0,manual,"47.37,41.97",0,K1,0,manual,"31.90,55.75",0,69,Cone_160.jpg,80,80
K7,0,manual,"48.95,43.03",0,K8,0,manual,"50.20,53.10",0,K1,0,manual,"32.20,51.35",0,K5,0,manual,"47.30,21.55",0,K6,0,manual,"48.68,31.05",0,K4,0,manual,"40.86,21.25",0,K2,0,manual,"34.80,41.85",0,K3,0,manual,"38.12,30.38",0,68,Cone_16.jpg,80,80
K3,0,manual,"20.12,25.50",0,K8,0,manual,"56.70,57.40",0,K7,0,manual,"45.66,39.34",0,K4,0,manual,"18.54,2.65",0,K6,0,manual,"37.89,20.53",0,K5,0,manual,"28.20,0.35",0,K2,0,manual,"21.90,46.35",0,K1,0,manual,"22.40,67.55",0,67,Cone_159.jpg,80,80
K4,0,manual,"37.20,28.50",0,K2,0,manual,"32.40,56.15",0,K5,0,manual,"44.40,28.65",0,K8,0,manual,"51.95,70.72",0,K7,0,manual,"50.00,55.66",0,K1,0,manual,"29.70,69.75",0,K6,0,manual,"46.58,43.16",0,K3,0,manual,"34.88,43.25",0,66,Cone_158.jpg,80,80
K3,0,manual,"35.75,30.25",0,K4,0,manual,"38.09,15.57",0,K6,0,manual,"47.63,30.53",0,K8,0,manual,"53.01,57.60",0,K7,0,manual,"50.26,43.42",0,K2,0,manual,"33.20,43.15",0,K5,0,manual,"45.60,15.75",0,K1,0,manual,"30.10,57.00",0,65,Cone_157.jpg,80,80
K8,0,manual,"49.44,52.53",0,K2,0,manual,"34.10,51.85",0,K5,0,manual,"37.60,22.25",0,K4,0,manual,"34.65,22.83",0,K6,0,manual,"41.05,30.39",0,K3,0,manual,"34.00,31.38",0,K1,0,manual,"34.20,55.45",0,K7,0,manual,"47.37,48.95",0,64,Cone_156.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,Cone_155.jpg,70,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,Cone_154.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,Cone_153.jpg,80,80
K5,0,manual,"36.90,23.15",0,K1,0,manual,"31.90,57.05",0,K7,0,manual,"44.61,43.16",0,K6,0,manual,"40.66,34.47",0,K2,0,manual,"32.00,46.05",0,K8,0,manual,"48.85,53.23",0,K4,0,manual,"32.28,23.77",0,K3,0,manual,"32.12,35.62",0,60,Cone_152.jpg,80,80
K6,0,manual,"40.66,43.68",0,K8,0,manual,"49.49,67.73",0,K4,0,manual,"28.59,31.28",0,K2,0,manual,"28.10,58.45",0,K5,0,manual,"36.00,30.35",0,K1,0,manual,"27.50,71.25",0,K7,0,manual,"44.34,55.13",0,K3,0,manual,"28.38,45.75",0,59,Cone_151.jpg,80,80
K2,0,manual,"36.00,43.65",0,K4,0,manual,"39.41,21.91",0,K1,0,manual,"33.70,52.95",0,K5,0,manual,"44.70,21.85",0,K6,0,manual,"46.84,33.68",0,K3,0,manual,"38.00,33.25",0,K7,0,manual,"47.89,43.16",0,K8,0,manual,"50.24,52.80",0,58,Cone_150.jpg,80,80
K2,0,manual,"33.70,42.30",0,K5,0,manual,"42.10,20.65",0,K8,0,manual,"50.03,51.84",0,K6,0,manual,"44.40,30.20",0,K4,0,manual,"36.10,20.86",0,K3,0,manual,"34.50,30.50",0,K7,0,manual,"47.37,41.18",0,K1,0,manual,"32.20,51.90",0,57,Cone_15.jpg,80,80
K4,0,manual,"37.30,25.22",0,K3,0,manual,"36.25,33.75",0,K2,0,manual,"36.10,42.05",0,K6,0,manual,"44.08,33.68",0,K8,0,manual,"47.79,49.39",0,K5,0,manual,"41.90,25.15",0,K1,0,manual,"34.70,49.65",0,K7,0,manual,"45.13,41.18",0,56,Cone_149.jpg,80,80
K2,0,manual,"35.90,40.05",0,K6,0,manual,"43.95,32.50",0,K5,0,manual,"42.60,25.35",0,K7,0,manual,"44.61,40.00",0,K4,0,manual,"38.75,25.22",0,K1,0,manual,"35.00,47.45",0,K8,0,manual,"46.72,47.47",0,K3,0,manual,"37.12,31.88",0,55,Cone_148.jpg,80,80
K4,0,manual,"32.94,21.66",0,K6,0,manual,"42.37,29.61",0,K7,0,manual,"45.39,39.74",0,K8,0,manual,"50.03,49.92",0,K2,0,manual,"33.10,42.55",0,K1,0,manual,"33.30,52.95",0,K3,0,manual,"33.12,31.00",0,K5,0,manual,"38.40,20.65",0,54,Cone_147.jpg,80,80
K8,0,manual,"47.36,48.21",0,K7,0,manual,"45.79,41.32",0,K3,0,manual,"36.40,33.70",0,K4,0,manual,"37.43,26.26",0,K2,0,manual,"35.40,41.85",0,K5,0,manual,"41.70,26.15",0,K6,0,manual,"43.55,33.29",0,K1,0,manual,"35.20,49.25",0,53,Cone_146.jpg,80,80
K8,0,manual,"45.50,48.90",0,K1,0,manual,"34.20,52.55",0,K4,0,manual,"33.08,30.37",0,K3,0,manual,"33.20,38.90",0,K7,0,manual,"41.71,42.24",0,K5,0,manual,"35.80,29.65",0,K6,0,manual,"39.34,36.84",0,K2,0,manual,"33.90,45.45",0,52,Cone_145.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,Cone_144.jpg,80,80
K7,0,manual,"44.61,42.37",0,K5,0,manual,"38.60,29.30",0,K3,0,manual,"36.00,37.75",0,K4,0,manual,"36.23,30.09",0,K1,0,manual,"36.40,51.55",0,K8,0,manual,"47.09,48.80",0,K2,0,manual,"36.10,44.65",0,K6,0,manual,"42.11,36.32",0,50,Cone_143.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,Cone_142.jpg,80,80
K1,0,manual,"34.10,50.55",0,K6,0,manual,"43.42,32.63",0,K3,0,manual,"35.25,32.75",0,K7,0,manual,"45.79,41.71",0,K4,0,manual,"36.51,25.08",0,K2,0,manual,"35.20,42.65",0,K8,0,manual,"48.00,49.28",0,K5,0,manual,"40.80,24.65",0,48,Cone_141.jpg,80,80
K3,0,manual,"37.38,27.00",0,K7,0,manual,"46.18,37.63",0,K2,0,manual,"35.70,37.35",0,K5,0,manual,"44.00,19.15",0,K1,0,manual,"34.60,43.95",0,K8,0,manual,"47.41,45.71",0,K4,0,manual,"39.41,19.41",0,K6,0,manual,"45.39,27.89",0,47,Cone_140.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,Cone_14.jpg,80,80
K6,0,manual,"10.92,46.97",0,K8,0,manual,"13.81,54.45",0,K3,0,manual,"7.25,47.50",0,K2,0,manual,"7.30,51.85",0,K5,0,manual,"8.90,42.45",0,K4,0,manual,"7.30,42.90",0,K7,0,manual,"12.63,50.13",0,K1,0,manual,"7.50,55.75",0,45,Cone_139.jpg,48,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,Cone_138.jpg,80,80
K4,0,manual,"32.40,11.62",0,K1,0,manual,"24.90,56.35",0,K7,0,manual,"47.11,41.84",0,K3,0,manual,"30.25,25.12",0,K5,0,manual,"41.90,11.35",0,K6,0,manual,"44.21,26.05",0,K8,0,manual,"50.45,55.68",0,K2,0,manual,"27.40,41.95",0,43,Cone_137.jpg,80,80
K4,0,manual,"38.21,23.49",0,K3,0,manual,"36.88,34.00",0,K8,0,manual,"49.81,53.12",0,K6,0,manual,"45.26,33.68",0,K2,0,manual,"35.70,43.25",0,K1,0,manual,"34.40,52.55",0,K7,0,manual,"47.76,42.11",0,K5,0,manual,"43.70,23.35",0,42,Cone_136.jpg,80,80
K8,0,manual,"51.20,50.24",0,K4,0,manual,"25.27,12.53",0,K5,0,manual,"32.50,10.75",0,K7,0,manual,"45.13,37.63",0,K6,0,manual,"38.95,25.39",0,K1,0,manual,"28.80,58.85",0,K3,0,manual,"26.25,28.75",0,K2,0,manual,"28.10,43.95",0,390,Cone_57.jpg,80,80
K5,0,manual,"46.60,24.25",0,K7,0,manual,"47.76,43.16",0,K6,0,manual,"46.58,33.16",0,K1,0,manual,"34.90,46.95",0,K8,0,manual,"48.32,49.07",0,K4,0,manual,"42.98,24.28",0,K2,0,manual,"36.90,41.30",0,K3,0,manual,"40.10,32.50",0,389,Cone_56.jpg,80,80
K3,0,manual,"41.50,33.50",0,K2,0,manual,"38.50,41.05",0,K6,0,manual,"46.32,34.08",0,K1,0,manual,"36.90,45.65",0,K4,0,manual,"43.49,27.33",0,K8,0,manual,"46.83,46.93",0,K5,0,manual,"46.90,27.65",0,K7,0,manual,"46.84,42.50",0,388,Cone_55.jpg,80,80
K5,0,manual,"36.40,19.85",0,K8,0,manual,"48.21,46.40",0,K6,0,manual,"40.26,30.00",0,K7,0,manual,"44.21,38.95",0,K1,0,manual,"32.70,51.05",0,K4,0,manual,"31.88,20.46",0,K3,0,manual,"32.12,31.12",0,K2,0,manual,"32.20,41.05",0,387,Cone_54.jpg,80,80
K2,0,manual,"33.50,42.45",0,K3,0,manual,"37.25,30.38",0,K5,0,manual,"48.80,16.45",0,K8,0,manual,"51.09,58.35",0,K6,0,manual,"49.08,32.89",0,K4,0,manual,"42.04,15.98",0,K1,0,manual,"28.60,54.75",0,K7,0,manual,"49.61,45.53",0,386,Cone_53.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,Cone_52.jpg,80,80
K1,0,manual,"28.70,54.55",0,K7,0,manual,"48.42,42.63",0,K8,0,manual,"51.00,54.20",0,K6,0,manual,"45.92,27.63",0,K4,0,manual,"35.85,14.92",0,K5,0,manual,"43.40,14.85",0,K3,0,manual,"34.25,28.00",0,K2,0,manual,"31.00,42.45",0,384,Cone_51.jpg,80,80
K3,0,manual,"40.88,22.50",0,K2,0,manual,"34.10,40.15",0,K6,0,manual,"56.71,26.32",0,K7,0,manual,"56.97,45.53",0,K4,0,manual,"47.60,4.89",0,K1,0,manual,"25.30,56.75",0,K8,0,manual,"56.75,63.89",0,K5,0,manual,"56.20,5.95",0,383,Cone_50.jpg,80,80
K8,0,manual,"48.48,46.13",0,K6,0,manual,"46.32,29.87",0,K5,0,manual,"45.00,23.45",0,K1,0,manual,"35.10,45.90",0,K7,0,manual,"47.11,39.34",0,K4,0,manual,"41.38,23.24",0,K3,0,manual,"39.50,29.50",0,K2,0,manual,"37.10,38.95",0,382,Cone_5.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,Cone_49.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,Cone_48.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,Cone_47.jpg,80,80
K3,0,manual,"41.12,29.62",0,K2,0,manual,"37.80,38.80",0,K6,0,manual,"48.95,31.58",0,K5,0,manual,"49.10,23.15",0,K1,0,manual,"33.90,45.35",0,K4,0,manual,"44.94,22.32",0,K7,0,manual,"49.47,41.84",0,K8,0,manual,"48.05,50.40",0,378,Cone_46.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,Cone_45.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,Cone_44.jpg,80,80
K4,0,manual,"50.37,13.33",0,K5,0,manual,"55.90,14.75",0,K6,0,manual,"55.53,30.79",0,K1,0,manual,"32.00,50.05",0,K7,0,manual,"53.68,45.26",0,K8,0,manual,"54.72,59.73",0,K3,0,manual,"44.00,25.88",0,K2,0,manual,"36.60,40.05",0,375,Cone_436.jpg,80,80
K4,0,manual,"41.79,16.64",0,K2,0,manual,"33.90,42.95",0,K8,0,manual,"51.15,60.11",0,K6,0,manual,"49.34,32.37",0,K3,0,manual,"37.75,30.62",0,K1,0,manual,"29.00,54.75",0,K7,0,manual,"49.61,44.74",0,K5,0,manual,"48.20,17.85",0,183,Cone_263.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,Cone_262.jpg,80,80
K2,0,manual,"36.50,39.75",0,K7,0,manual,"47.37,42.76",0,K6,0,manual,"48.68,32.11",0,K3,0,manual,"40.75,30.25",0,K1,0,manual,"32.70,46.05",0,K8,0,manual,"47.95,50.93",0,K5,0,manual,"49.10,23.15",0,K4,0,manual,"44.02,22.04",0,181,Cone_261.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,Cone_260.jpg,80,80
K4,0,manual,"41.52,19.14",0,K3,0,manual,"38.38,28.50",0,K5,0,manual,"47.10,19.75",0,K6,0,manual,"48.29,30.00",0,K8,0,manual,"51.09,51.52",0,K2,0,manual,"35.20,40.25",0,K7,0,manual,"49.50,41.80",0,K1,0,manual,"33.00,49.95",0,179,Cone_26.jpg,80,80
K6,0,manual,"47.63,33.68",0,K7,0,manual,"48.16,42.11",0,K8,0,manual,"49.39,51.73",0,K5,0,manual,"47.00,23.25",0,K3,0,manual,"38.88,32.75",0,K2,0,manual,"36.30,41.25",0,K1,0,manual,"33.20,50.15",0,K4,0,manual,"41.79,22.98",0,178,Cone_259.jpg,80,80
K4,0,manual,"44.43,24.02",0,K8,0,manual,"49.30,49.00",0,K1,0,manual,"34.70,46.75",0,K7,0,manual,"48.42,41.58",0,K6,0,manual,"48.42,33.82",0,K5,0,manual,"48.70,24.75",0,K2,0,manual,"38.10,39.05",0,K3,0,manual,"40.75,31.88",0,177,Cone_258.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,Cone_257.jpg,80,73
K7,0,manual,"46.80,41.80",0,K6,0,manual,"46.45,32.11",0,K2,0,manual,"36.20,39.85",0,K3,0,manual,"38.38,31.00",0,K1,0,manual,"34.30,46.55",0,K5,0,manual,"45.40,25.65",0,K8,0,manual,"47.68,48.96",0,K4,0,manual,"40.72,24.81",0,175,Cone_256.jpg,80,80
K4,0,manual,"45.08,17.17",0,K2,0,manual,"34.70,40.50",0,K5,0,manual,"52.00,19.25",0,K3,0,manual,"39.88,29.12",0,K8,0,manual,"49.01,59.68",0,K1,0,manual,"28.90,50.65",0,K7,0,manual,"49.08,46.18",0,K6,0,manual,"50.79,33.82",0,174,Cone_255.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,Cone_254.jpg,80,80
K2,0,manual,"30.00,40.00",0,K8,0,manual,"57.07,64.75",0,K1,0,manual,"23.20,58.25",0,K3,0,manual,"36.88,19.50",0,K7,0,manual,"55.66,45.26",0,K5,0,manual,"54.50,0.15",0,K6,0,manual,"55.39,23.95",0,K4,0,manual,"42.45,0.40",0,172,Cone_253.jpg,80,80
K4,0,manual,"25.27,0.53",0,K3,0,manual,"24.00,22.00",0,K6,0,manual,"43.42,18.95",0,K8,0,manual,"56.85,57.17",0,K7,0,manual,"50.53,39.61",0,K5,0,manual,"35.70,0.25",0,K1,0,manual,"22.90,65.85",0,K2,0,manual,"23.60,44.55",0,171,Cone_252.jpg,80,80
K2,0,manual,"36.80,40.25",0,K5,0,manual,"46.50,27.75",0,K1,0,manual,"34.00,46.45",0,K8,0,manual,"45.76,51.09",0,K7,0,manual,"46.05,43.03",0,K6,0,manual,"46.45,35.79",0,K4,0,manual,"42.70,26.53",0,K3,0,manual,"39.50,33.75",0,170,Cone_251.jpg,80,80
K3,0,manual,"39.12,34.12",0,K4,0,manual,"43.24,25.60",0,K2,0,manual,"36.00,42.05",0,K5,0,manual,"47.30,26.45",0,K1,0,manual,"33.00,49.95",0,K8,0,manual,"46.83,53.23",0,K6,0,manual,"47.24,36.32",0,K7,0,manual,"46.58,45.13",0,169,Cone_250.jpg,80,80
K5,0,manual,"42.20,20.00",0,K7,0,manual,"46.97,42.50",0,K6,0,manual,"45.00,30.53",0,K8,0,manual,"49.33,51.89",0,K1,0,manual,"32.00,51.85",0,K2,0,manual,"33.50,41.85",0,K4,0,manual,"37.30,20.21",0,K3,0,manual,"35.38,29.62",0,168,Cone_25.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,Cone_249.jpg,80,80
K4,0,manual,"37.96,10.70",0,K3,0,manual,"36.50,25.00",0,K7,0,manual,"52.89,42.63",0,K6,0,manual,"50.00,26.84",0,K1,0,manual,"29.60,55.85",0,K5,0,manual,"46.90,10.65",0,K8,0,manual,"55.36,54.61",0,K2,0,manual,"32.90,41.75",0,166,Cone_248.jpg,80,80
K5,0,manual,"57.90,3.15",0,K2,0,manual,"32.80,38.85",0,K8,0,manual,"57.60,66.03",0,K6,0,manual,"57.50,24.34",0,K1,0,manual,"24.40,56.85",0,K7,0,manual,"56.71,45.79",0,K3,0,manual,"40.62,19.62",0,K4,0,manual,"48.26,1.19",0,165,Cone_247.jpg,80,80
K4,0,manual,"54.98,2.91",0,K3,0,manual,"45.75,21.50",0,K1,0,manual,"27.50,52.85",0,K2,0,manual,"36.60,37.45",0,K8,0,manual,"55.89,66.13",0,K6,0,manual,"60.92,28.16",0,K5,0,manual,"64.90,6.45",0,K7,0,manual,"58.29,46.32",0,164,Cone_246.jpg,80,80
K1,0,manual,"37.50,46.35",0,K2,0,manual,"38.70,40.80",0,K6,0,manual,"46.18,34.21",0,K7,0,manual,"46.84,41.84",0,K5,0,manual,"45.70,28.25",0,K8,0,manual,"47.25,47.79",0,K3,0,manual,"40.50,33.50",0,K4,0,manual,"42.45,27.98",0,163,Cone_245.jpg,80,80
K3,0,manual,"17.50,22.38",0,K4,0,manual,"17.09,0.67",0,K7,0,manual,"47.89,39.08",0,K5,0,manual,"29.20,0.15",0,K8,0,manual,"57.49,56.00",0,K6,0,manual,"38.03,17.76",0,K2,0,manual,"19.60,47.80",0,K1,0,manual,"20.40,71.25",0,162,Cone_244.jpg,80,80
K4,0,manual,"43.77,22.83",0,K1,0,manual,"34.30,48.05",0,K2,0,manual,"36.80,39.85",0,K6,0,manual,"47.89,33.68",0,K7,0,manual,"47.89,42.63",0,K8,0,manual,"47.95,52.32",0,K5,0,manual,"48.60,23.35",0,K3,0,manual,"40.62,30.75",0,161,Cone_243.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,Cone_242.jpg,80,80
K8,0,manual,"47.15,50.24",0,K6,0,manual,"41.58,33.82",0,K7,0,manual,"44.74,41.97",0,K5,0,manual,"38.30,24.55",0,K2,0,manual,"33.50,43.75",0,K1,0,manual,"33.70,53.15",0,K3,0,manual,"33.50,35.00",0,K4,0,manual,"33.33,25.35",0,159,Cone_241.jpg,80,80
K3,0,manual,"38.50,41.88",0,K4,0,manual,"40.59,34.73",0,K6,0,manual,"44.87,43.16",0,K8,0,manual,"46.83,58.35",0,K5,0,manual,"44.10,34.85",0,K2,0,manual,"36.90,49.15",0,K1,0,manual,"34.80,56.15",0,K7,0,manual,"45.53,50.39",0,158,Cone_240.jpg,80,80
K4,0,manual,"33.99,15.72",0,K6,0,manual,"40.79,26.05",0,K1,0,manual,"31.70,60.55",0,K2,0,manual,"32.30,53.65",0,K7,0,manual,"48.42,51.71",0,K5,0,manual,"38.50,15.25",0,K8,0,manual,"50.03,57.07",0,K3,0,manual,"33.00,26.50",0,157,Cone_24.jpg,80,80
K7,0,manual,"45.13,39.47",0,K6,0,manual,"38.68,26.97",0,K2,0,manual,"28.30,44.45",0,K8,0,manual,"50.99,49.81",0,K5,0,manual,"33.50,14.35",0,K1,0,manual,"29.30,56.75",0,K3,0,manual,"27.25,29.00",0,K4,0,manual,"26.59,15.72",0,156,Cone_239.jpg,80,80
K2,0,manual,"35.40,44.15",0,K6,0,manual,"43.29,36.18",0,K1,0,manual,"35.20,52.75",0,K5,0,manual,"40.00,26.95",0,K8,0,manual,"47.47,50.35",0,K4,0,manual,"36.23,27.47",0,K7,0,manual,"45.26,42.76",0,K3,0,manual,"35.38,36.50",0,41,Cone_135.jpg,80,80
K8,0,manual,"58.35,63.47",0,K7,0,manual,"57.37,45.00",0,K1,0,manual,"29.20,57.25",0,K4,0,manual,"45.74,7.52",0,K2,0,manual,"35.20,40.85",0,K6,0,manual,"57.24,26.84",0,K5,0,manual,"56.10,8.55",0,K3,0,manual,"41.00,22.75",0,40,Cone_134.jpg,80,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,Cone_133.jpg,68,80
K4,0,manual,"35.72,29.96",0,K7,0,manual,"43.68,40.79",0,K8,0,manual,"47.04,47.68",0,K5,0,manual,"38.50,29.05",0,K2,0,manual,"35.90,42.75",0,K1,0,manual,"36.00,49.95",0,K3,0,manual,"36.00,36.00",0,K6,0,manual,"41.58,35.53",0,38,Cone_132.jpg,80,80
