_id,_name,_width,_height,points/0/_label,points/0/_occluded,points/0/_source,points/0/_points,points/0/_z_order,points/1/_label,points/1/_occluded,points/1/_source,points/1/_points,points/1/_z_order,points/2/_label,points/2/_occluded,points/2/_source,points/2/_points,points/2/_z_order,points/3/_label,points/3/_occluded,points/3/_source,points/3/_points,points/3/_z_order,points/4/_label,points/4/_occluded,points/4/_source,points/4/_points,points/4/_z_order,points/5/_label,points/5/_occluded,points/5/_source,points/5/_points,points/5/_z_order,points/6/_label,points/6/_occluded,points/6/_source,points/6/_points,points/6/_z_order,points/7/_label,points/7/_occluded,points/7/_source,points/7/_points,points/7/_z_order
392,Cone_85.jpg,80,80,K5,0,manual,"51.18,20.53",0,K3,0,manual,"42.13,28.37",0,K8,0,manual,"48.98,54.57",0,K7,0,manual,"49.50,43.62",0,K4,0,manual,"46.71,19.47",0,K1,0,manual,"32.30,49.90",0,K6,0,manual,"50.69,31.55",0,K2,0,manual,"37.70,39.10",0
391,Cone_84.jpg,80,80,K1,0,manual,"28.00,54.70",0,K4,0,manual,"47.11,10.66",0,K6,0,manual,"54.26,28.38",0,K2,0,manual,"34.80,39.60",0,K5,0,manual,"54.21,12.11",0,K3,0,manual,"41.28,24.64",0,K7,0,manual,"53.47,45.07",0,K8,0,manual,"53.20,61.17",0
390,Cone_83.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Cone_82.jpg,80,80,K6,0,manual,"55.84,29.04",0,K2,0,manual,"35.00,38.90",0,K5,0,manual,"56.58,9.34",0,K7,0,manual,"54.79,45.20",0,K3,0,manual,"41.49,24.32",0,K8,0,manual,"53.73,62.50",0,K4,0,manual,"48.95,7.63",0,K1,0,manual,"27.10,54.20",0
388,Cone_81.jpg,80,80,K3,0,manual,"41.28,29.65",0,K7,0,manual,"50.03,45.73",0,K5,0,manual,"52.63,19.34",0,K8,0,manual,"49.50,56.03",0,K4,0,manual,"46.71,17.37",0,K1,0,manual,"30.60,50.30",0,K6,0,manual,"51.09,33.53",0,K2,0,manual,"36.40,39.90",0
387,Cone_80.jpg,80,80,K5,0,manual,"48.70,24.50",0,K4,0,manual,"43.68,23.68",0,K1,0,manual,"34.10,47.50",0,K6,0,manual,"48.32,33.79",0,K2,0,manual,"37.40,39.40",0,K8,0,manual,"47.79,50.35",0,K3,0,manual,"40.64,31.68",0,K7,0,manual,"48.18,42.96",0
386,Cone_8.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Cone_79.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Cone_78.jpg,80,80,K2,0,manual,"35.10,40.20",0,K6,0,manual,"55.31,31.16",0,K7,0,manual,"53.73,46.39",0,K4,0,manual,"48.42,10.92",0,K5,0,manual,"56.45,13.16",0,K3,0,manual,"41.49,26.67",0,K8,0,manual,"52.41,62.50",0,K1,0,manual,"27.70,55.20",0
383,Cone_77.jpg,80,80,K3,0,manual,"39.89,31.25",0,K8,0,manual,"47.52,49.69",0,K5,0,manual,"46.58,25.26",0,K7,0,manual,"47.00,43.22",0,K4,0,manual,"41.84,24.47",0,K2,0,manual,"36.00,39.50",0,K1,0,manual,"32.80,46.70",0,K6,0,manual,"46.86,33.66",0
382,Cone_76.jpg,80,80,K1,0,manual,"31.40,50.00",0,K6,0,manual,"51.09,33.79",0,K3,0,manual,"41.92,30.40",0,K8,0,manual,"48.32,55.23",0,K2,0,manual,"36.90,40.30",0,K5,0,manual,"53.03,20.92",0,K7,0,manual,"50.03,45.07",0,K4,0,manual,"47.11,19.08",0
381,Cone_75.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Cone_74.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Cone_73.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Cone_72.jpg,80,80,K6,0,manual,"50.69,33.00",0,K2,0,manual,"36.60,39.40",0,K3,0,manual,"41.92,29.87",0,K4,0,manual,"46.18,18.82",0,K7,0,manual,"48.98,45.07",0,K5,0,manual,"51.71,19.47",0,K8,0,manual,"48.32,55.23",0,K1,0,manual,"31.40,50.10",0
377,Cone_71.jpg,80,80,K8,0,manual,"53.70,64.70",0,K7,0,manual,"54.79,47.31",0,K4,0,manual,"49.21,9.47",0,K3,0,manual,"42.77,24.00",0,K2,0,manual,"34.70,38.90",0,K1,0,manual,"26.50,55.40",0,K5,0,manual,"57.60,11.60",0,K6,0,manual,"56.37,29.31",0
376,Cone_70.jpg,80,80,K1,0,manual,"34.20,47.50",0,K6,0,manual,"48.45,33.00",0,K5,0,manual,"48.16,24.21",0,K7,0,manual,"48.45,42.43",0,K2,0,manual,"37.70,39.40",0,K4,0,manual,"43.16,23.68",0,K8,0,manual,"48.45,50.61",0,K3,0,manual,"41.07,31.25",0
375,Cone_7.jpg,80,80,K6,0,manual,"41.19,30.89",0,K8,0,manual,"48.18,52.73",0,K3,0,manual,"30.93,31.79",0,K7,0,manual,"44.62,42.30",0,K4,0,manual,"31.45,18.68",0,K2,0,manual,"30.10,43.00",0,K5,0,manual,"37.37,18.16",0,K1,0,manual,"29.20,55.60",0
374,Cone_69.jpg,80,80,K3,0,manual,"43.63,21.65",0,K4,0,manual,"51.05,1.32",0,K8,0,manual,"57.69,67.91",0,K7,0,manual,"57.82,46.26",0,K5,0,manual,"63.16,4.21",0,K2,0,manual,"35.50,39.70",0,K1,0,manual,"26.90,57.40",0,K6,0,manual,"60.07,26.93",0
373,Cone_68.jpg,80,80,K1,0,manual,"33.10,49.10",0,K6,0,manual,"47.39,34.72",0,K7,0,manual,"47.26,44.15",0,K2,0,manual,"36.40,41.20",0,K5,0,manual,"47.89,24.21",0,K3,0,manual,"39.68,32.96",0,K8,0,manual,"47.52,52.59",0,K4,0,manual,"43.03,23.16",0
372,Cone_67.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Cone_66.jpg,80,80,K6,0,manual,"52.15,34.59",0,K7,0,manual,"51.35,46.26",0,K8,0,manual,"50.30,57.74",0,K5,0,manual,"53.03,19.34",0,K3,0,manual,"41.81,30.83",0,K2,0,manual,"36.90,40.80",0,K4,0,manual,"47.89,18.42",0,K1,0,manual,"31.90,50.90",0
370,Cone_65.jpg,80,80,K8,0,manual,"46.73,53.65",0,K3,0,manual,"41.39,29.97",0,K7,0,manual,"47.92,44.54",0,K2,0,manual,"36.40,39.10",0,K4,0,manual,"44.87,22.63",0,K1,0,manual,"31.70,47.50",0,K5,0,manual,"50.50,24.10",0,K6,0,manual,"49.44,33.99",0
369,Cone_64.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Cone_63.jpg,80,80,K1,0,manual,"24.90,58.90",0,K6,0,manual,"61.00,27.30",0,K5,0,manual,"63.70,5.80",0,K7,0,manual,"59.00,49.60",0,K3,0,manual,"43.84,20.37",0,K2,0,manual,"34.10,40.80",0,K8,0,manual,"56.11,70.02",0,K4,0,manual,"52.63,2.11",0
367,Cone_62.jpg,80,80,K3,0,manual,"34.67,33.07",0,K8,0,manual,"47.13,47.97",0,K7,0,manual,"44.22,40.58",0,K5,0,manual,"40.13,23.82",0,K2,0,manual,"34.60,41.90",0,K6,0,manual,"41.98,32.48",0,K1,0,manual,"33.80,50.90",0,K4,0,manual,"34.90,24.30",0
366,Cone_61.jpg,80,80,K6,0,manual,"52.28,33.27",0,K1,0,manual,"30.00,52.40",0,K3,0,manual,"41.49,29.33",0,K7,0,manual,"50.30,45.20",0,K8,0,manual,"49.50,59.06",0,K2,0,manual,"35.90,40.00",0,K4,0,manual,"47.37,16.18",0,K5,0,manual,"54.34,17.50",0
365,Cone_60.jpg,80,80,K7,0,manual,"44.20,40.80",0,K1,0,manual,"33.90,48.80",0,K5,0,manual,"41.00,25.00",0,K3,0,manual,"36.69,34.13",0,K4,0,manual,"37.63,25.00",0,K2,0,manual,"35.60,41.10",0,K8,0,manual,"45.94,48.37",0,K6,0,manual,"42.64,34.06",0
364,Cone_6.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Cone_59.jpg,80,80,K7,0,manual,"44.36,39.39",0,K8,0,manual,"47.66,48.37",0,K3,0,manual,"33.17,30.51",0,K2,0,manual,"33.30,41.20",0,K5,0,manual,"37.37,19.47",0,K6,0,manual,"40.53,28.91",0,K1,0,manual,"32.50,52.20",0,K4,0,manual,"32.80,19.90",0
362,Cone_58.jpg,80,80,K5,0,manual,"50.00,23.16",0,K6,0,manual,"49.37,34.06",0,K1,0,manual,"33.60,50.10",0,K7,0,manual,"49.50,44.01",0,K3,0,manual,"40.64,32.53",0,K2,0,manual,"37.00,40.90",0,K4,0,manual,"44.47,22.37",0,K8,0,manual,"49.50,54.05",0
361,Cone_57.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Cone_56.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Cone_55.jpg,80,80,K1,0,manual,"29.00,53.10",0,K3,0,manual,"42.13,25.71",0,K4,0,manual,"48.16,11.97",0,K8,0,manual,"53.60,59.99",0,K7,0,manual,"53.99,45.20",0,K2,0,manual,"35.80,40.30",0,K6,0,manual,"53.86,29.44",0,K5,0,manual,"55.26,13.68",0
358,Cone_54.jpg,80,80,K2,0,manual,"37.20,39.10",0,K7,0,manual,"49.50,44.54",0,K8,0,manual,"49.37,53.91",0,K3,0,manual,"42.67,29.01",0,K4,0,manual,"47.50,19.74",0,K6,0,manual,"51.09,32.21",0,K1,0,manual,"32.50,47.30",0,K5,0,manual,"51.60,21.10",0
357,Cone_53.jpg,80,80,K5,0,manual,"44.87,18.55",0,K6,0,manual,"46.21,31.02",0,K1,0,manual,"30.20,52.20",0,K4,0,manual,"39.47,18.42",0,K3,0,manual,"37.23,29.76",0,K8,0,manual,"49.64,55.10",0,K7,0,manual,"47.39,43.09",0,K2,0,manual,"33.40,42.30",0
356,Cone_52.jpg,80,80,K1,0,manual,"30.20,55.30",0,K4,0,manual,"40.30,15.80",0,K7,0,manual,"49.50,44.15",0,K2,0,manual,"33.30,42.90",0,K8,0,manual,"50.56,57.21",0,K3,0,manual,"36.80,30.51",0,K6,0,manual,"48.45,31.55",0,K5,0,manual,"47.60,16.10",0
355,Cone_51.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Cone_50.jpg,80,80,K4,0,manual,"50.26,3.68",0,K2,0,manual,"34.90,39.10",0,K3,0,manual,"43.41,21.76",0,K7,0,manual,"56.90,45.07",0,K8,0,manual,"55.45,64.48",0,K6,0,manual,"58.15,27.13",0,K5,0,manual,"60.26,5.92",0,K1,0,manual,"27.00,54.40",0
353,Cone_5.jpg,80,80,K1,0,manual,"21.50,59.10",0,K7,0,manual,"57.95,47.31",0,K3,0,manual,"39.68,18.88",0,K2,0,manual,"31.00,38.40",0,K4,0,manual,"47.33,0.99",0,K5,0,manual,"58.61,2.83",0,K6,0,manual,"58.09,23.95",0,K8,0,manual,"57.03,68.96",0
352,Cone_49.jpg,80,80,K4,0,manual,"48.40,20.10",0,K5,0,manual,"52.20,21.10",0,K1,0,manual,"32.90,50.30",0,K8,0,manual,"50.40,55.80",0,K2,0,manual,"38.80,40.00",0,K3,0,manual,"43.63,29.33",0,K7,0,manual,"51.35,44.15",0,K6,0,manual,"51.88,31.82",0
351,Cone_48.jpg,80,80,K7,0,manual,"50.56,43.22",0,K8,0,manual,"52.50,59.00",0,K3,0,manual,"33.80,26.70",0,K6,0,manual,"47.60,27.10",0,K2,0,manual,"30.30,42.20",0,K4,0,manual,"36.97,10.00",0,K5,0,manual,"45.26,10.53",0,K1,0,manual,"26.20,57.70",0
350,Cone_47.jpg,80,80,K6,0,manual,"61.65,27.19",0,K4,0,manual,"53.95,0.53",0,K5,0,manual,"63.16,2.63",0,K1,0,manual,"24.80,57.70",0,K8,0,manual,"57.16,69.10",0,K3,0,manual,"43.57,21.39",0,K2,0,manual,"35.00,39.10",0,K7,0,manual,"59.01,47.31",0
349,Cone_46.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Cone_45.jpg,80,80,K1,0,manual,"29.50,66.20",0,K8,0,manual,"51.70,71.90",0,K3,0,manual,"41.07,41.92",0,K7,0,manual,"52.81,59.46",0,K2,0,manual,"36.20,53.50",0,K6,0,manual,"53.60,45.68",0,K4,0,manual,"47.50,28.68",0,K5,0,manual,"53.68,30.53",0
347,Cone_44.jpg,80,80,K7,0,manual,"50.30,43.09",0,K3,0,manual,"42.45,29.12",0,K2,0,manual,"37.80,38.30",0,K8,0,manual,"48.58,53.12",0,K4,0,manual,"47.89,18.95",0,K6,0,manual,"51.49,33.40",0,K5,0,manual,"52.89,20.66",0,K1,0,manual,"32.30,47.30",0
346,Cone_43.jpg,80,80,K6,0,manual,"56.24,33.00",0,K5,0,manual,"56.97,17.89",0,K4,0,manual,"50.53,15.79",0,K1,0,manual,"32.70,53.30",0,K2,0,manual,"38.70,40.90",0,K7,0,manual,"55.25,46.14",0,K8,0,manual,"53.20,59.46",0,K3,0,manual,"44.11,28.75",0
345,Cone_42.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Cone_41.jpg,80,80,K1,0,manual,"29.70,52.60",0,K7,0,manual,"52.41,46.26",0,K3,0,manual,"41.81,27.84",0,K2,0,manual,"36.10,40.60",0,K8,0,manual,"51.09,61.04",0,K5,0,manual,"55.13,15.92",0,K6,0,manual,"53.33,32.08",0,K4,0,manual,"48.55,14.21",0
343,Cone_407.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Cone_406.jpg,80,80,K3,0,manual,"32.00,32.85",0,K2,0,manual,"31.50,44.30",0,K7,0,manual,"46.34,42.17",0,K8,0,manual,"50.56,53.65",0,K5,0,manual,"38.16,18.42",0,K4,0,manual,"31.18,19.61",0,K6,0,manual,"42.11,30.63",0,K1,0,manual,"31.10,55.40",0
341,Cone_405.jpg,80,80,K5,0,manual,"35.50,22.80",0,K1,0,manual,"31.80,55.70",0,K6,0,manual,"39.87,33.79",0,K4,0,manual,"31.50,24.20",0,K7,0,manual,"44.22,43.22",0,K2,0,manual,"32.30,46.00",0,K3,0,manual,"32.75,35.95",0,K8,0,manual,"47.52,51.27",0
340,Cone_404.jpg,80,80,K4,0,manual,"36.58,25.26",0,K5,0,manual,"40.92,25.13",0,K8,0,manual,"45.94,48.24",0,K2,0,manual,"35.80,41.20",0,K3,0,manual,"36.91,34.03",0,K7,0,manual,"44.22,41.37",0,K1,0,manual,"34.00,49.30",0,K6,0,manual,"42.50,33.90",0
339,Cone_403.jpg,80,80,K7,0,manual,"46.47,43.09",0,K8,0,manual,"48.58,51.93",0,K2,0,manual,"36.30,43.00",0,K3,0,manual,"37.76,33.60",0,K6,0,manual,"45.61,33.99",0,K5,0,manual,"44.50,24.00",0,K1,0,manual,"34.00,51.60",0,K4,0,manual,"38.42,23.68",0
338,Cone_402.jpg,80,80,K3,0,manual,"40.10,37.80",0,K2,0,manual,"38.60,45.70",0,K1,0,manual,"37.40,50.90",0,K4,0,manual,"41.20,31.50",0,K6,0,manual,"45.70,37.90",0,K5,0,manual,"44.60,31.50",0,K7,0,manual,"47.10,45.90",0,K8,0,manual,"48.60,51.50",0
337,Cone_401.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Cone_400.jpg,80,80,K3,0,manual,"34.45,32.11",0,K8,0,manual,"47.26,47.97",0,K7,0,manual,"44.22,40.05",0,K2,0,manual,"34.40,40.80",0,K4,0,manual,"34.21,23.68",0,K5,0,manual,"38.68,23.16",0,K1,0,manual,"33.40,50.50",0,K6,0,manual,"40.92,31.02",0
335,Cone_40.jpg,80,80,K8,0,manual,"47.79,49.16",0,K4,0,manual,"43.68,23.42",0,K1,0,manual,"34.10,44.80",0,K6,0,manual,"47.26,32.34",0,K5,0,manual,"47.20,24.60",0,K2,0,manual,"37.40,38.50",0,K3,0,manual,"41.17,30.51",0,K7,0,manual,"47.79,41.77",0
334,Cone_4.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Cone_399.jpg,80,80,K5,0,manual,"40.80,29.20",0,K6,0,manual,"42.05,34.65",0,K7,0,manual,"43.43,40.98",0,K3,0,manual,"36.80,34.67",0,K2,0,manual,"36.50,41.20",0,K1,0,manual,"35.20,48.40",0,K8,0,manual,"45.02,47.84",0,K4,0,manual,"37.63,29.34",0
332,Cone_398.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Cone_397.jpg,80,80,K3,0,manual,"32.85,33.81",0,K2,0,manual,"33.20,44.40",0,K7,0,manual,"44.75,41.77",0,K5,0,manual,"37.37,21.05",0,K1,0,manual,"32.70,54.90",0,K8,0,manual,"49.50,50.50",0,K4,0,manual,"31.45,22.50",0,K6,0,manual,"41.58,31.68",0
330,Cone_396.jpg,80,80,K5,0,manual,"44.36,30.28",0,K6,0,manual,"44.49,34.24",0,K7,0,manual,"44.75,41.11",0,K8,0,manual,"44.88,46.79",0,K4,0,manual,"41.00,29.80",0,K1,0,manual,"34.50,45.50",0,K3,0,manual,"39.00,33.50",0,K2,0,manual,"36.80,39.90",0
329,Cone_395.jpg,80,80,K6,0,manual,"44.42,32.67",0,K7,0,manual,"45.28,40.58",0,K3,0,manual,"39.15,32.53",0,K2,0,manual,"37.10,39.40",0,K8,0,manual,"45.81,46.39",0,K4,0,manual,"41.05,26.05",0,K5,0,manual,"44.47,26.58",0,K1,0,manual,"36.00,45.40",0
328,Cone_394.jpg,80,80,K5,0,manual,"43.60,34.80",0,K4,0,manual,"41.30,34.80",0,K6,0,manual,"44.20,39.00",0,K7,0,manual,"44.80,43.70",0,K8,0,manual,"45.50,48.00",0,K3,0,manual,"40.40,38.80",0,K2,0,manual,"39.00,43.40",0,K1,0,manual,"38.20,47.50",0
327,Cone_393.jpg,80,80,K7,0,manual,"41.06,37.94",0,K2,0,manual,"29.20,37.40",0,K3,0,manual,"30.40,27.84",0,K5,0,manual,"35.80,19.30",0,K6,0,manual,"38.35,28.45",0,K8,0,manual,"42.51,45.73",0,K4,0,manual,"31.05,20.00",0,K1,0,manual,"27.80,46.50",0
326,Cone_392.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Cone_391.jpg,80,80,K6,0,manual,"42.64,37.10",0,K4,0,manual,"38.68,30.53",0,K5,0,manual,"41.71,30.53",0,K1,0,manual,"35.90,48.60",0,K8,0,manual,"44.90,48.90",0,K2,0,manual,"37.10,43.00",0,K3,0,manual,"37.65,37.33",0,K7,0,manual,"43.43,43.22",0
324,Cone_390.jpg,80,80,K8,0,manual,"43.96,47.84",0,K4,0,manual,"38.42,27.50",0,K1,0,manual,"34.20,46.80",0,K5,0,manual,"42.11,27.89",0,K2,0,manual,"35.50,40.70",0,K3,0,manual,"37.23,34.24",0,K6,0,manual,"42.64,34.98",0,K7,0,manual,"43.00,41.80",0
323,Cone_39.jpg,80,80,K7,0,manual,"51.62,45.86",0,K3,0,manual,"44.05,31.36",0,K6,0,manual,"53.33,34.85",0,K2,0,manual,"39.40,41.00",0,K8,0,manual,"50.43,55.89",0,K1,0,manual,"34.80,49.80",0,K5,0,manual,"55.13,22.24",0,K4,0,manual,"50.00,20.92",0
322,Cone_389.jpg,80,80,K6,0,manual,"51.49,44.49",0,K2,0,manual,"40.60,50.70",0,K8,0,manual,"51.62,61.70",0,K4,0,manual,"46.20,34.70",0,K5,0,manual,"50.79,35.26",0,K1,0,manual,"38.40,57.50",0,K7,0,manual,"51.49,53.25",0,K3,0,manual,"43.73,42.35",0
321,Cone_388.jpg,80,80,K8,0,manual,"35.12,62.10",0,K4,0,manual,"24.74,40.39",0,K5,0,manual,"28.95,40.00",0,K1,0,manual,"22.60,62.30",0,K3,0,manual,"24.43,47.04",0,K7,0,manual,"33.27,54.97",0,K6,0,manual,"31.55,46.34",0,K2,0,manual,"23.40,55.20",0
320,Cone_387.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Cone_386.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Cone_385.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Cone_384.jpg,66,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Cone_383.jpg,80,80,K7,0,manual,"45.54,40.45",0,K3,0,manual,"33.39,31.68",0,K2,0,manual,"32.80,42.70",0,K6,0,manual,"42.24,29.97",0,K5,0,manual,"38.60,19.50",0,K8,0,manual,"49.50,49.03",0,K4,0,manual,"32.90,20.10",0,K1,0,manual,"32.50,52.00",0
315,Cone_382.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Cone_381.jpg,80,80,K6,0,manual,"40.92,30.89",0,K5,0,manual,"35.40,18.80",0,K2,0,manual,"31.90,45.00",0,K1,0,manual,"31.60,56.10",0,K8,0,manual,"50.17,52.07",0,K4,0,manual,"29.74,20.39",0,K3,0,manual,"31.89,33.07",0,K7,0,manual,"45.41,41.50",0
313,Cone_380.jpg,80,80,K4,0,manual,"33.42,25.79",0,K1,0,manual,"33.00,52.10",0,K8,0,manual,"46.86,50.48",0,K7,0,manual,"44.22,43.22",0,K3,0,manual,"33.81,35.09",0,K5,0,manual,"38.00,25.00",0,K6,0,manual,"41.19,34.19",0,K2,0,manual,"33.10,43.50",0
312,Cone_38.jpg,80,80,K3,0,manual,"41.92,24.11",0,K7,0,manual,"54.26,46.79",0,K2,0,manual,"34.20,39.80",0,K6,0,manual,"55.58,27.99",0,K1,0,manual,"27.00,54.50",0,K4,0,manual,"48.55,9.47",0,K5,0,manual,"55.79,10.92",0,K8,0,manual,"53.47,62.50",0
311,Cone_379.jpg,80,80,K2,0,manual,"25.50,44.50",0,K6,0,manual,"37.95,23.83",0,K5,0,manual,"32.11,6.97",0,K4,0,manual,"23.29,9.21",0,K1,0,manual,"25.60,60.40",0,K8,0,manual,"51.75,54.71",0,K7,0,manual,"45.02,40.45",0,K3,0,manual,"24.43,26.88",0
310,Cone_378.jpg,49,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Cone_135.jpg,57,80,K6,0,manual,"45.40,40.53",0,K8,0,manual,"43.30,57.70",0,K5,0,manual,"47.18,31.05",0,K1,0,manual,"30.00,52.25",0,K2,0,manual,"35.00,44.95",0,K7,0,manual,"44.20,49.30",0,K4,0,manual,"43.20,29.25",0,K3,0,manual,"38.60,37.95",0
40,Cone_134.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Cone_133.jpg,80,80,K4,0,manual,"38.95,20.00",0,K3,0,manual,"36.90,30.80",0,K7,0,manual,"48.84,42.17",0,K5,0,manual,"44.21,20.00",0,K2,0,manual,"34.40,42.00",0,K1,0,manual,"32.10,51.60",0,K6,0,manual,"46.07,30.76",0,K8,0,manual,"49.77,52.07",0
38,Cone_132.jpg,80,80,K3,0,manual,"39.90,25.80",0,K8,0,manual,"52.15,57.74",0,K1,0,manual,"28.50,53.90",0,K5,0,manual,"51.97,13.42",0,K2,0,manual,"34.30,39.20",0,K7,0,manual,"52.94,43.62",0,K6,0,manual,"52.28,28.12",0,K4,0,manual,"45.26,11.58",0
37,Cone_131.jpg,80,80,K2,0,manual,"38.40,40.50",0,K6,0,manual,"45.81,36.17",0,K1,0,manual,"36.50,46.10",0,K8,0,manual,"46.00,48.10",0,K7,0,manual,"45.70,42.20",0,K5,0,manual,"45.30,31.70",0,K4,0,manual,"42.90,31.30",0,K3,0,manual,"41.00,35.50",0
36,Cone_130.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Cone_13.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Cone_129.jpg,80,80,K3,0,manual,"27.10,22.30",0,K6,0,manual,"44.36,20.38",0,K2,0,manual,"24.00,45.50",0,K8,0,manual,"57.03,61.31",0,K5,0,manual,"39.21,0.84",0,K7,0,manual,"50.69,42.03",0,K1,0,manual,"21.80,65.20",0,K4,0,manual,"28.91,1.64",0
33,Cone_128.jpg,80,80,K6,0,manual,"62.44,24.87",0,K5,0,manual,"64.82,3.62",0,K2,0,manual,"33.60,36.80",0,K4,0,manual,"53.30,1.50",0,K1,0,manual,"22.30,56.50",0,K8,0,manual,"57.56,69.23",0,K7,0,manual,"59.80,47.97",0,K3,0,manual,"43.90,17.10",0
32,Cone_127.jpg,80,80,K3,0,manual,"40.60,32.20",0,K5,0,manual,"48.60,26.20",0,K7,0,manual,"47.70,44.00",0,K6,0,manual,"48.60,33.80",0,K4,0,manual,"43.95,25.26",0,K2,0,manual,"37.30,39.80",0,K8,0,manual,"47.70,51.00",0,K1,0,manual,"34.10,47.60",0
31,Cone_126.jpg,80,80,K5,0,manual,"46.50,28.40",0,K8,0,manual,"46.50,47.80",0,K2,0,manual,"37.00,38.80",0,K6,0,manual,"46.86,34.19",0,K4,0,manual,"43.10,27.65",0,K7,0,manual,"46.60,42.03",0,K1,0,manual,"33.60,45.40",0,K3,0,manual,"40.10,33.20",0
30,Cone_125.jpg,80,80,K5,0,manual,"45.66,15.79",0,K8,0,manual,"52.10,56.30",0,K2,0,manual,"33.10,43.60",0,K1,0,manual,"29.90,56.80",0,K6,0,manual,"47.72,30.56",0,K7,0,manual,"49.80,44.00",0,K3,0,manual,"36.40,30.60",0,K4,0,manual,"38.68,15.79",0
29,Cone_124.jpg,80,80,K1,0,manual,"22.10,57.80",0,K7,0,manual,"58.70,45.30",0,K8,0,manual,"58.00,68.80",0,K6,0,manual,"59.41,25.53",0,K5,0,manual,"60.60,3.20",0,K4,0,manual,"49.60,1.20",0,K2,0,manual,"31.90,38.50",0,K3,0,manual,"40.70,19.90",0
28,Cone_123.jpg,80,80,K3,0,manual,"43.60,27.40",0,K5,0,manual,"53.60,19.10",0,K4,0,manual,"49.21,17.50",0,K6,0,manual,"53.07,31.29",0,K8,0,manual,"51.09,54.71",0,K2,0,manual,"37.60,37.30",0,K1,0,manual,"31.00,45.30",0,K7,0,manual,"52.15,43.09",0
27,Cone_122.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Cone_121.jpg,80,80,K4,0,manual,"42.37,23.68",0,K1,0,manual,"33.10,47.60",0,K6,0,manual,"47.33,33.47",0,K2,0,manual,"35.80,40.70",0,K7,0,manual,"47.39,43.62",0,K8,0,manual,"47.00,50.48",0,K3,0,manual,"39.90,31.40",0,K5,0,manual,"46.80,24.50",0
25,Cone_120.jpg,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Cone_12.jpg,80,80,K8,0,manual,"46.70,60.00",0,K1,0,manual,"28.40,59.00",0,K2,0,manual,"32.10,50.90",0,K5,0,manual,"41.20,30.90",0,K3,0,manual,"34.70,40.40",0,K7,0,manual,"45.10,51.50",0,K6,0,manual,"43.30,41.10",0,K4,0,manual,"36.45,30.39",0
